scene_id,date,platform,product_type,instrument_mode,polarizations,orbit_state,bbox,center_lat,center_lon
S1A_IW_GRDH_1SDV_20230523T010701_20230523T010726_048654_05DA11_D631_COG,2023-05-23 01:07:01.688606+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[72.286034, 34.738617, 75.403969, 36.648186]",35.6934015,73.8450015
S1A_IW_GRDH_1SDV_20230527T003757_20230527T003822_048712_05DBC7_0BA8_COG,2023-05-27 00:37:57.288608+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.875359, 20.838354, 80.60775, 22.773403]",21.8058785,79.2415545
S1A_IW_GRDH_1SDV_20230527T113400_20230527T113425_048719_05DBFC_08AD_COG,2023-05-27 11:34:00.186456+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[95.644989, 30.340149, 98.630577, 32.252842]",31.2964955,97.137783
S1A_IW_GRDH_1SDV_20230601T131950_20230601T132015_048793_05DE29_8A74_COG,2023-06-01 13:19:50.396859+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[69.748825, 26.200939, 72.614273, 28.124943]",27.162941,71.18154899999999
S1A_IW_GRDH_1SDV_20230603T002951_20230603T003016_048814_05DECD_21F1_COG,2023-06-03 00:29:51.478031+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.844109, 20.383064, 82.57103, 22.317759]",21.3504115,81.2075695
S1A_IW_GRDH_1SDV_20230605T001158_20230605T001223_048843_05DFB2_4EC5_COG,2023-06-05 00:11:58.077893+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[84.970383, 25.572561, 87.769814, 27.49992]",26.5362405,86.3700985
S1A_IW_GRDH_1SDV_20230605T001428_20230605T001445_048843_05DFB2_6998_COG,2023-06-05 00:14:28.076938+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[83.301765, 16.946552, 85.878563, 18.45569]",17.701121,84.590164
S1A_IW_GRDH_1SDV_20230606T235514_20230606T235539_048872_05E08C_0B3A_COG,2023-06-06 23:55:14.739840+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[89.250954, 26.524818, 92.042656, 28.459122]",27.49197,90.646805
S1A_IW_GRDH_1SDV_20230608T004142_20230608T004201_048887_05E108_E17D_COG,2023-06-08 00:41:42.391743+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.289917, 7.57468, 77.798134, 9.203104]",8.388892,76.5440255
S1A_IW_GRDH_1SDV_20230627T003337_20230627T003356_049164_05E977_38BD_COG,2023-06-27 00:33:37.313377+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.2575, 7.117574, 79.763313, 8.746763]",7.932168499999999,78.51040649999999
S1A_IW_GRDH_1SDV_20230702T003554_20230702T003619_049237_05EBAE_716F_COG,2023-07-02 00:35:54.127943+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.333519, 28.384235, 82.169891, 30.312263]",29.348249000000003,80.751705
S1A_IW_GRDH_1SDV_20230702T233940_20230702T234005_049251_05EC1B_4A9E_COG,2023-07-02 23:39:40.197499+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.770103, 23.439724, 95.554764, 25.369589]",24.4046565,94.1624335
S1A_IW_GRDH_1SDV_20230703T121545_20230703T121610_049259_05EC58_C169_COG,2023-07-03 12:15:45.125395+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.897148, 32.408272, 87.950859, 34.320671]",33.36447149999999,86.4240035
S1A_IW_GRDH_1SDV_20230705T115601_20230705T115626_049288_05ED3B_1256_COG,2023-07-05 11:56:01.370545+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[91.529404, 20.540871, 94.285278, 22.480551]",21.510711,92.907341
S1A_IW_GRDH_1SDV_20230707T113917_20230707T113942_049317_05EE2D_76A4_COG,2023-07-07 11:39:17.392965+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[95.866196, 19.528685, 98.597168, 21.469296]",20.4989905,97.231682
S1A_IW_GRDH_1SDV_20230708T122211_20230708T122236_049332_05EEA4_F016_COG,2023-07-08 12:22:11.844150+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.211624, 25.910294, 87.071144, 27.837763]",26.8740285,85.641384
S1A_IW_GRDH_1SDV_20230710T010819_20230710T010844_049354_05EF54_CFE5_COG,2023-07-10 01:08:19.542727+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[71.448936, 30.211515, 74.429352, 32.128548]",31.1700315,72.939144
S1A_IW_GRDH_1SDV_20230710T120019_20230710T120048_049361_05EF84_DB69_COG,2023-07-10 12:00:19.921811+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.368309, 6.289011, 94.958374, 8.497278]",7.3931445,93.6633415
S1A_IW_GRDH_1SDV_20230710T120713_20230710T120738_049361_05EF85_49F8_COG,2023-07-10 12:07:13.584364+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[87.205154, 31.293995, 90.231392, 33.208721]",32.251358,88.718273
S1A_IW_GRDH_1SDV_20230711T124804_20230711T124829_049376_05F006_80BF_COG,2023-07-11 12:48:04.997484+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[77.133713, 30.246826, 80.059929, 32.16814]",31.207483,78.596821
S1A_IW_GRDH_1SDV_20230712T005233_20230712T005258_049383_05F03C_0301_COG,2023-07-12 00:52:33.429095+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.098442, 27.723183, 77.98259, 29.641281]",28.682232,76.540516
S1A_IW_GRDH_1SDV_20230712T114704_20230712T114729_049390_05F06D_C012_COG,2023-07-12 11:47:04.684031+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.140465, 17.913301, 96.807213, 19.851461]",18.882381,95.473839
S1A_IW_GRDH_1SDV_20230714T003645_20230714T003710_049412_05F11A_5528_COG,2023-07-14 00:36:45.171566+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.753593, 25.366379, 81.584305, 27.290653]",26.328516,80.168949
S1A_IW_GRDH_1SDV_20230719T004157_20230719T004222_049485_05F352_2557_COG,2023-07-19 00:41:57.530842+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.821693, 36.309883, 82.020973, 38.21048]",37.2601815,80.421333
S1A_IW_GRDH_1SDV_20230719T004812_20230719T004837_049485_05F352_2F99_COG,2023-07-19 00:48:12.529875+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[74.424782, 13.677084, 77.057159, 15.628689]",14.6528865,75.7409705
S1A_IW_GRDH_1SDV_20230721T003224_20230721T003249_049514_05F431_AC69_COG,2023-07-21 00:32:24.261182+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.087532, 11.313581, 80.692612, 13.271687]",12.292634,79.390072
S1A_IW_GRDH_1SDV_20230726T003825_20230726T003850_049587_05F678_69DF_COG,2023-07-26 00:38:25.831993+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.582588, 19.32777, 80.291924, 21.265877]",20.2968235,78.93725599999999
S1A_IW_GRDH_1SDV_20230801T012324_20230801T012349_049675_05F92F_195C_COG,2023-08-01 01:23:24.289287+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.280182, 35.263371, 71.438248, 37.166672]",36.2150215,69.859215
S1A_IW_GRDH_1SDV_20230801T012349_20230801T012414_049675_05F92F_5E37_COG,2023-08-01 01:23:49.289903+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.003059, 33.75478, 71.06884, 35.665619]",34.7101995,69.53594949999999
S1A_IW_GRDH_1SDV_20230802T002634_20230802T002659_049689_05F99E_569C_COG,2023-08-02 00:26:34.741956+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[82.118904, 32.462246, 85.139267, 34.371059]",33.4166525,83.6290855
S1A_IW_GRDH_1SDV_20230803T120021_20230803T120050_049711_05FA40_B6B9_COG,2023-08-03 12:00:21.450248+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.367386, 6.288891, 94.957825, 8.496873]",7.392882,93.6626055
S1A_IW_GRDH_1SDV_20230805T005350_20230805T005415_049733_05FAF9_8C5C_COG,2023-08-05 00:53:50.174005+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[74.214867, 23.197657, 76.993111, 25.124943]",24.1613,75.603989
S1A_IW_GRDH_1SDV_20230805T235428_20230805T235453_049747_05FB5C_A7E8_COG,2023-08-05 23:54:28.893124+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[89.762909, 29.552763, 92.712166, 31.467831]",30.510297,91.2375375
S1A_IW_GRDH_1SDV_20230812T234701_20230812T234726_049849_05FED2_AA23_COG,2023-08-12 23:47:01.323250+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[91.358177, 26.745562, 94.186607, 28.673683]",27.7096225,92.772392
S1A_IW_GRDH_1SDV_20230817T115116_20230817T115141_049915_060105_08BE_COG,2023-08-17 11:51:16.703454+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[90.928223, 33.013359, 94.005074, 34.924316]",33.9688375,92.4666485
S1A_IW_GRDH_1SDV_20230819T004122_20230819T004147_049937_0601D1_07A4_COG,2023-08-19 00:41:22.239195+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.517624, 8.74582, 78.099014, 10.712479]",9.7291495,76.808319
S1A_IW_GRDH_1SDV_20230819T233828_20230819T233853_049951_060251_3075_COG,2023-08-19 23:38:28.253862+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[93.64328, 27.966566, 96.4748, 29.895514]",28.93104,95.05904
S1A_IW_GRDH_1SDV_20230823T124113_20230823T124138_050003_060404_81F5_COG,2023-08-23 12:41:13.435299+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[78.073654, 35.075562, 81.249687, 36.976509]",36.0260355,79.6616705
S1A_IW_GRDH_1SDV_20230824T234547_20230824T234612_050024_0604C4_7837_COG,2023-08-24 23:45:47.303370+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.162704, 31.280945, 95.157021, 33.192482]",32.2367135,93.6598625
S1A_IW_GRDH_1SDV_20230902T002100_20230902T002125_050141_0608DC_6205_COG,2023-09-02 00:21:00.625236+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[82.392723, 22.948484, 85.175056, 24.875584]",23.912034,83.7838895
S1A_IW_GRDH_1SDV_20230903T005948_20230903T010013_050156_06095B_9295_COG,2023-09-03 00:59:48.346057+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.756165, 31.451424, 76.715469, 33.371674]",32.411549,75.235817
S1A_IW_GRDH_1SDV_20230903T115604_20230903T115629_050163_060990_56AB_COG,2023-09-03 11:56:04.975718+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[91.528206, 20.54097, 94.284187, 22.480696]",21.510833,92.9061965
S1A_IW_GRDH_1SDV_20230903T115654_20230903T115719_050163_060990_899B_COG,2023-09-03 11:56:54.975922+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[90.891327, 23.560989, 93.702576, 25.494352]",24.5276705,92.2969515
S1A_IW_GRDH_1SDV_20230903T115949_20230903T120014_050163_060990_F5F8_COG,2023-09-03 11:59:49.975853+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.605217, 34.126564, 91.725456, 36.035976]",35.08127,90.1653365
S1A_IW_GRDH_1SDV_20230903T120014_20230903T120039_050163_060990_E45B_COG,2023-09-03 12:00:14.976708+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.228325, 35.631802, 91.428329, 37.535954]",36.583878,89.828327
S1A_IW_GRDH_1SDV_20230904T000507_20230904T000532_050170_0609CB_D0B7_COG,2023-09-04 00:05:07.574220+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.102844, 20.879112, 88.8489, 22.815166]",21.847139,87.47587200000001
S1A_IW_GRDH_1SDV_20230905T004635_20230905T004700_050185_060A4D_CDF2_COG,2023-09-05 00:46:35.351575+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.600761, 19.72117, 78.313698, 21.658464]",20.689817,76.95722950000001
S1A_IW_GRDH_1SDV_20230912T234124_20230912T234152_050301_060E4B_593E_COG,2023-09-12 23:41:24.259536+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[91.567505, 17.186413, 94.290489, 19.34066]",18.2635365,92.928997
S1A_IW_GRDH_1SDV_20230921T000908_20230921T000933_050418_06123C_5608_COG,2023-09-21 00:09:08.828909+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.961449, 36.132629, 90.144272, 38.031582]",37.0821055,88.55286050000001
S1A_IW_GRDH_1SDV_20230921T231900_20230921T231925_050432_0612B3_B769_COG,2023-09-21 23:19:00.626469+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[96.157516, 9.095431, 98.749001, 11.060216]",10.0778235,97.4532585
S1A_IW_GRDH_1SDV_20231001T003317_20231001T003342_050564_061735_6CF8_COG,2023-10-01 00:33:17.755459+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.488754, 8.289041, 80.071495, 10.255104]",9.2720725,78.7801245
S1A_IW_GRDH_1SDV_20231006T003418_20231006T003443_050637_0619BB_49D8_COG,2023-10-06 00:34:18.681391+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[80.438316, 34.423107, 83.551331, 36.326565]",35.374836,81.9948235
S1A_IW_GRDH_1SDV_20231007T011650_20231007T011715_050652_061A43_07A0_COG,2023-10-07 01:16:50.035939+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.237122, 29.429029, 72.195854, 31.347813]",30.388421,70.716488
S1A_IW_GRDH_1SDV_20231011T004225_20231011T004250_050710_061C37_ED9E_COG,2023-10-11 00:42:25.643302+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.461723, 34.814709, 81.642319, 36.710464]",35.7625865,80.052021
S1A_IW_GRDH_1SDV_20231012T122305_20231012T122330_050732_061CF0_814F_COG,2023-10-12 12:23:05.311446+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[83.634041, 28.941223, 86.574562, 30.85965]",29.9004365,85.10430149999999
S1A_IW_GRDH_1SDV_20231014T011053_20231014T011118_050754_061DC1_47B2_COG,2023-10-14 01:10:53.268014+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.693863, 21.159746, 72.453484, 23.096067]",22.1279065,71.0736735
S1A_IW_GRDH_1SDV_20231022T124115_20231022T124140_050878_0621E8_2271_COG,2023-10-22 12:41:15.187265+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[78.072792, 35.075527, 81.248428, 36.976585]",36.026056,79.66061
S1A_IW_GRDH_1SDV_20240502T114058_20240502T114123_053692_068599_6EB5_COG,2024-05-02 11:40:58.792870+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[94.566734, 25.568203, 97.436218, 27.492556]",26.5303795,96.001476
S1A_IW_GRDH_1SDV_20240502T114353_20240502T114418_053692_068599_36B5_COG,2024-05-02 11:43:53.793842+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.194084, 36.12447, 95.424797, 38.024651]",37.0745605,93.8094405
S1A_IW_GRDH_1SDV_20240502T234546_20240502T234611_053699_0685E7_5513_COG,2024-05-02 23:45:46.019834+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[92.16143, 31.281118, 95.155571, 33.192558]",32.236838,93.6585005
S1A_IW_GRDH_1SDV_20240504T233107_20240504T233132_053728_06870A_3E27_COG,2024-05-04 23:31:07.168076+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.076744, 24.722727, 97.886635, 26.64954]",25.6861335,96.4816895
S1A_IW_GRDH_1SDV_20240506T000931_20240506T000956_053743_0687A1_4242_COG,2024-05-06 00:09:31.696879+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.656525, 34.628334, 89.76339, 36.531517]",35.5799255,88.2099575
S1A_IW_GRDH_1SDV_20240507T115205_20240507T115230_053765_068874_E45D_COG,2024-05-07 11:52:05.913532+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[90.183807, 36.02359, 93.409264, 37.92524]",36.974415,91.7965355
S1A_IW_GRDH_1SDV_20240508T123139_20240508T123204_053780_068904_653C_COG,2024-05-08 12:31:39.244016+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.268066, 30.285055, 84.250099, 32.197861]",31.241458,82.7590825
S1A_IW_GRDH_1SDV_20240510T121252_20240510T121317_053809_068A02_FEE2_COG,2024-05-10 12:12:52.038109+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[87.141899, 21.837582, 89.920448, 23.773972]",22.805777,88.5311735
S1A_IW_GRDH_1SDV_20240514T004157_20240514T004222_053860_068BCD_D887_COG,2024-05-14 00:41:57.885875+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.822174, 36.309982, 82.021408, 38.210518]",37.26025,80.421791
S1A_IW_GRDH_1SDV_20240514T234905_20240514T234931_053874_068C4C_9661_COG,2024-05-14 23:49:05.281059+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[89.888947, 19.142279, 92.610901, 21.136744]",20.1395115,91.249924
S1A_IW_GRDH_1SDV_20240521T003800_20240521T003825_053962_068F46_E0A4_COG,2024-05-21 00:38:00.663373+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.87455, 20.838247, 80.606674, 22.77313]",21.8056885,79.240612
S1A_IW_GRDH_1SDV_20240528T003314_20240528T003339_054064_0692D2_4D05_COG,2024-05-28 00:33:14.749886+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[77.488411, 8.28891, 80.070923, 10.25494]",9.271925,78.77966699999999
S1A_IW_GRDH_1SDV_20240531T005414_20240531T005439_054108_06945A_BDFD_COG,2024-05-31 00:54:14.144342+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.925247, 21.686884, 76.671852, 23.619278]",22.653081,75.29854950000001
S1A_IW_GRDH_1SDV_20240602T233711_20240602T233736_054151_0695D3_5F64_COG,2024-06-02 23:37:11.556559+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[94.452774, 32.499962, 97.48719, 34.408611]",33.454286499999995,95.969982
S1A_IW_GRDH_1SDV_20240603T011621_20240603T011646_054152_0695DB_4E65_COG,2024-06-03 01:16:21.877610+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.529129, 30.936228, 72.530655, 32.852325]",31.8942765,71.02989199999999
S1A_IW_GRDH_1SDV_20240603T011801_20240603T011826_054152_0695DB_E81E_COG,2024-06-03 01:18:01.878305+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[68.354332, 24.904865, 71.191696, 26.833096]",25.8689805,69.77301399999999
S1A_IW_GRDH_1SDV_20240606T000439_20240606T000504_054195_06974D_D654_COG,2024-06-06 00:04:39.846653+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.393745, 22.38921, 89.168495, 24.3216]",23.355405,87.78111999999999
S1A_IW_GRDH_1SDV_20240608T012528_20240608T012553_054225_06986A_27A3_COG,2024-06-08 01:25:28.540022+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[66.853683, 27.722113, 69.733269, 29.645029]",28.683571,68.293476
S1A_IW_GRDH_1SDV_20240611T124646_20240611T124715_054276_069A2C_C228_COG,2024-06-11 12:46:46.085326+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[78.088745, 25.479403, 80.985161, 27.646313]",26.562858,79.53695300000001
S1A_IW_GRDH_1SDV_20240613T123048_20240613T123113_054305_069B20_EDE7_COG,2024-06-13 12:30:48.134440+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[81.905869, 27.25569, 84.754501, 29.184]",28.219845,83.330185
S1A_IW_GRDH_1SDV_20240616T232527_20240616T232552_054355_069CD8_4EFB_COG,2024-06-16 23:25:27.143613+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.330444, 15.369928, 97.981598, 17.318193]",16.3440605,96.656021
S1A_IW_GRDH_1SDV_20240621T002903_20240621T002928_054414_069EEC_4C50_COG,2024-06-21 00:29:03.665081+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[80.422028, 23.403721, 83.214172, 25.330086]",24.3669035,81.8181
S1A_IW_GRDH_1SDV_20240621T130519_20240621T130544_054422_069F35_61FA_COG,2024-06-21 13:05:19.386789+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[72.338684, 33.087055, 75.387772, 35.001221]",34.044138000000004,73.86322799999999
S1A_IW_GRDH_1SDV_20240701T114236_20240701T114301_054567_06A442_2454_COG,2024-07-01 11:42:36.817969+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.308594, 31.609081, 96.326653, 33.522503]",32.565792,94.8176235
S1A_IW_GRDH_1SDV_20240701T132156_20240701T132221_054568_06A44A_C1AD_COG,2024-07-01 13:21:56.975131+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[68.094704, 33.742443, 71.180435, 35.651859]",34.697151000000005,69.6375695
S1A_IW_GRDH_1SDV_20240702T122236_20240702T122301_054582_06A4C6_EBB1_COG,2024-07-02 12:22:36.004833+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[83.966255, 27.419769, 86.788551, 29.354567]",28.387168,85.377403
S1A_IW_GRDH_1SDV_20240704T120113_20240704T120138_054611_06A5C4_79E9_COG,2024-07-04 12:01:13.051473+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[91.749405, 9.557088, 94.308388, 11.513434]",10.535261,93.0288965
S1A_IW_GRDH_1SDV_20240708T003734_20240708T003759_054662_06A790_49F3_COG,2024-07-08 00:37:34.166063+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[78.161865, 22.34885, 80.927055, 24.279419]",23.3141345,79.54446
S1A_IW_GRDH_1SDV_20240708T004004_20240708T004029_054662_06A790_4EB6_COG,2024-07-08 00:40:04.165124+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[76.401115, 13.283903, 79.036179, 15.235405]",14.259654,77.718647
S1A_IW_GRDH_1SDV_20240710T001851_20240710T001916_054691_06A88A_5B79_COG,2024-07-10 00:18:51.616665+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[83.780289, 30.503201, 86.752075, 32.412643]",31.457922000000003,85.266182
S1A_IW_GRDH_1SDV_20240712T000348_20240712T000413_054720_06A984_53F9_COG,2024-07-12 00:03:48.397474+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.977089, 25.407879, 89.782021, 27.338898]",26.3733885,88.37955500000001
S1A_IW_GRDH_1SDV_20240725T004900_20240725T004925_054910_06B02C_F1F0_COG,2024-07-25 00:49:00.630318+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[73.841553, 10.650847, 76.431641, 12.612854]",11.6318505,75.136597
S1A_IW_GRDH_1SDV_20240727T003041_20240727T003106_054939_06B127_3217_COG,2024-07-27 00:30:41.858081+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[79.26432, 17.360857, 81.936012, 19.303919]",18.332388,80.600166
S1A_IW_GRDH_1SDV_20240727T233014_20240727T233039_054953_06B1AC_FFE0_COG,2024-07-27 23:30:14.161591+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[95.635925, 27.744747, 98.495644, 29.6679]",28.7063235,97.0657845
S1A_IW_GRDH_1SDV_20240728T011022_20240728T011047_054954_06B1B5_6883_COG,2024-07-28 01:10:22.766095+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.986053, 22.669342, 72.771278, 24.602627]",23.6359845,71.3786655
S1A_IW_GRDH_1SDV_20240801T004118_20240801T004143_055012_06B3B7_8D76_COG,2024-08-01 00:41:18.576151+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[75.517082, 8.745753, 78.098358, 10.71233]",9.7290415,76.80772
S1A_IW_GRDH_1SDV_20240801T131302_20240801T131327_055020_06B3F7_82CD_COG,2024-08-01 13:13:02.136963+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[70.667938, 31.292007, 73.680099, 33.207096]",32.2495515,72.1740185
S1A_IW_GRDH_1SDV_20240802T011619_20240802T011644_055027_06B43A_824B_COG,2024-08-02 01:16:19.910236+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[69.529282, 30.936157, 72.530807, 32.8522]",31.8941785,71.0300445
S1A_IW_GRDH_1SDV_20240804T120010_20240804T120035_055063_06B55E_D3A3_COG,2024-08-04 12:00:10.574280+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[88.230362, 35.631729, 91.430305, 37.535843]",36.583786,89.8303335
S1A_IW_GRDH_1SDV_20240805T000503_20240805T000528_055070_06B5A2_4E3E_COG,2024-08-05 00:05:03.127537+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",descending,"[86.101646, 20.879044, 88.847534, 22.814962]",21.847003,87.47459
S1A_IW_GRDH_1SDV_20240807T122120_20240807T122145_055107_06B6FA_D457_COG,2024-08-07 12:21:20.403231+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[84.863365, 22.893234, 87.663269, 24.825827]",23.8595305,86.263317
S1A_IW_GRDH_1SDV_20240809T120018_20240809T120047_055136_06B815_3C15_COG,2024-08-09 12:00:18.269438+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[92.369873, 6.289192, 94.959991, 8.497059]",7.3931255,93.664932
S1A_IW_GRDH_1SDV_20240811T114728_20240811T114753_055165_06B919_B503_COG,2024-08-11 11:47:28.130257+00:00,sentinel-1a,IW_GRDH_1S,IW,"['VV', 'VH']",ascending,"[93.833656, 19.424032, 96.559792, 21.36746]",20.395746000000003,95.196724
